summary,config,name,state,created_at,run_id
"{'_runtime': 2660, '_step': 5000, '_timestamp': 1778110768.478885, '_wandb': {'runtime': 2660}, 'final_val_bpb': 4.105208045497299, 'final_val_loss': 6.931471824645996, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 14194068, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.124244451522827, 'val_bpb': 1.3049080345785344, 'val_loss': 2.203282556009803}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337, 42, 123], 'run_id': 'quant_design_8_per_tensor_asymmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_tensor_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_tensor_asymmetric_percentile_seed123,finished,2026-05-06T22:55:08Z,kb5ka8tz
"{'_runtime': 2690, '_step': 5000, '_timestamp': 1778113508.4513035, '_wandb': {'runtime': 2690}, 'final_val_bpb': 1.3098555693574965, 'final_val_loss': 2.2116362612402716, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15749714, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1255340576171875, 'val_bpb': 1.3061615409086165, 'val_loss': 2.2053990489409}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337, 42, 123], 'run_id': 'quant_design_8_per_channel_symmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_uncalibrated_seed1337,finished,2026-05-06T23:40:18Z,ergd76qs
"{'_runtime': 2664, '_step': 5000, '_timestamp': 1778116176.0018797, '_wandb': {'runtime': 2664}, 'final_val_bpb': 1.311363569742524, 'final_val_loss': 2.2141824567228214, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15748569, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.132148265838623, 'val_bpb': 1.307617808129668, 'val_loss': 2.207857895143091}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337, 42, 123], 'run_id': 'quant_design_8_per_channel_symmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_uncalibrated_seed42,finished,2026-05-07T00:25:10Z,5h1f3jod
"{'_runtime': 2669, '_step': 5000, '_timestamp': 1778118848.162995, '_wandb': {'runtime': 2669}, 'final_val_bpb': 1.309163499986935, 'final_val_loss': 2.210467731097686, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15755124, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.126124858856201, 'val_bpb': 1.3050625414184969, 'val_loss': 2.203543434337051}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337, 42, 123], 'run_id': 'quant_design_8_per_channel_symmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_uncalibrated_seed123,finished,2026-05-07T01:09:38Z,7aqoefoh
"{'_runtime': 2705, '_step': 5000, '_timestamp': 1778121602.2967112, '_wandb': {'runtime': 2705}, 'final_val_bpb': 1.310129057664572, 'final_val_loss': 2.212098034790809, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15748644, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1284494400024414, 'val_bpb': 1.3061316103351182, 'val_loss': 2.2053485124212893}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337, 42, 123], 'run_id': 'quant_design_8_per_channel_symmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_percentile_seed1337,finished,2026-05-07T01:54:56Z,96ci4ycw
"{'_runtime': 2688, '_step': 5000, '_timestamp': 1778144394.5808868, '_wandb': {'runtime': 2688}, 'final_val_bpb': 1.3118462049798076, 'final_val_loss': 2.2149973661042064, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15747249, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1294045448303223, 'val_bpb': 1.3077860595547426, 'val_loss': 2.208141980626564}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_8_per_channel_symmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_percentile_seed42,finished,2026-05-07T08:15:05Z,5wpsyve3
"{'_runtime': 2686, '_step': 5000, '_timestamp': 1778147129.4959362, '_wandb': {'runtime': 2686}, 'final_val_bpb': 1.309563275394787, 'final_val_loss': 2.211142735127933, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 15754721, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1256399154663086, 'val_bpb': 1.3056322252409889, 'val_loss': 2.2045053216082433}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_8_per_channel_symmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_symmetric_percentile_seed123,finished,2026-05-07T09:00:42Z,z6kvq9ar
"{'_runtime': 2689, '_step': 5000, '_timestamp': 1778149865.3638291, '_wandb': {'runtime': 2689}, 'final_val_bpb': 4.105561057777332, 'final_val_loss': 6.93206787109375, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16043144, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1292076110839844, 'val_bpb': 1.306134199582975, 'val_loss': 2.2053528842578363}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_uncalibrated_seed1337,finished,2026-05-07T09:46:15Z,kht5imlu
"{'_runtime': 2690, '_step': 5000, '_timestamp': 1778152606.3936312, '_wandb': {'runtime': 2690}, 'final_val_bpb': 10.301267391904789, 'final_val_loss': 17.393258488677386, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16044808, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.131014823913574, 'val_bpb': 1.3075110241110846, 'val_loss': 2.207677594800714}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_uncalibrated_seed42,finished,2026-05-07T10:31:55Z,6uxqwmo7
"{'_runtime': 2685, '_step': 5000, '_timestamp': 1778155339.61154, '_wandb': {'runtime': 2685}, 'final_val_bpb': 8.174856230574834, 'final_val_loss': 13.80290231451524, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16052190, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.123095989227295, 'val_bpb': 1.3046442589909966, 'val_loss': 2.2028371819793557}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_uncalibrated_seed123,finished,2026-05-07T11:17:33Z,38vu9cl2
"{'_runtime': 2689, '_step': 5000, '_timestamp': 1778158079.2481966, '_wandb': {'runtime': 2689}, 'final_val_bpb': 20.978970079889713, 'final_val_loss': 35.422112206552384, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16039917, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1286675930023193, 'val_bpb': 1.306083867501472, 'val_loss': 2.2052679006465437}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_8_per_channel_asymmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_percentile_seed1337,finished,2026-05-07T12:03:09Z,h61d6nub
"{'_runtime': 2691, '_step': 5000, '_timestamp': 1778160820.413439, '_wandb': {'runtime': 2691}, 'final_val_bpb': 20.97922402924918, 'final_val_loss': 35.42254098940834, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16044967, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.130946397781372, 'val_bpb': 1.3080573491049454, 'val_loss': 2.208600041668224}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_8_per_channel_asymmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_percentile_seed42,finished,2026-05-07T12:48:48Z,zttsddsw
