summary,config,name,state,created_at,run_id
"{'_runtime': 2686, '_step': 5000, '_timestamp': 1778163556.0658536, '_wandb': {'runtime': 2686}, 'final_val_bpb': 4.080366902570174, 'final_val_loss': 6.889528595366734, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.925306448265999, 'quant_file_bytes': 16051213, 'quant_int8_payload_bytes': 17117408, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.124685287475586, 'val_bpb': 1.305348423641219, 'val_loss': 2.2040261344949976}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_8_per_channel_asymmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_8_per_channel_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 8, 'quant_calibration': 'percentile', 'quant_granularity': 'per_channel', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_8_per_channel_asymmetric_percentile_seed123,finished,2026-05-07T13:34:29Z,ebco3a2m
"{'_runtime': 2702, '_step': 5000, '_timestamp': 1778166310.0904417, '_wandb': {'runtime': 2702}, 'final_val_bpb': 7.0271987030718615, 'final_val_loss': 11.865130652746489, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 5917777, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1276726722717285, 'val_bpb': 1.3062801271474511, 'val_loss': 2.2055992768377974}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_uncalibrated_seed1337,finished,2026-05-07T14:20:07Z,xadrpjp4
"{'_runtime': 2699, '_step': 5000, '_timestamp': 1778169060.4794357, '_wandb': {'runtime': 2699}, 'final_val_bpb': 6.4666892032264185, 'final_val_loss': 10.918733841046178, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 5874799, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.13078236579895, 'val_bpb': 1.3075906501783094, 'val_loss': 2.2078120400798227}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_uncalibrated_seed42,finished,2026-05-07T15:06:00Z,lr92zofh
"{'_runtime': 2706, '_step': 5000, '_timestamp': 1778171817.5631905, '_wandb': {'runtime': 2706}, 'final_val_bpb': 6.31952858702672, 'final_val_loss': 10.670259304900668, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 5554681, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.125922918319702, 'val_bpb': 1.305374440967983, 'val_loss': 2.2040700636614172}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_uncalibrated_seed123,finished,2026-05-07T15:51:51Z,ubw0b0lo
"{'_runtime': 2704, '_step': 5000, '_timestamp': 1778174570.6640158, '_wandb': {'runtime': 2704}, 'final_val_bpb': 6.181447055301924, 'final_val_loss': 10.43711442258364, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 5972021, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1269116401672363, 'val_bpb': 1.3059527235746575, 'val_loss': 2.2050464696195133}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_tensor_symmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_percentile_seed1337,finished,2026-05-07T16:37:45Z,di7m2mmc
"{'_runtime': 2704, '_step': 5000, '_timestamp': 1778177324.7977743, '_wandb': {'runtime': 2704}, 'final_val_bpb': 6.934241990724545, 'final_val_loss': 11.708177137746471, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6034433, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1289565563201904, 'val_bpb': 1.3076802754407617, 'val_loss': 2.207963368581223}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_tensor_symmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_percentile_seed42,finished,2026-05-07T17:23:40Z,ic0t8slv
"{'_runtime': 2702, '_step': 5000, '_timestamp': 1778180075.7800071, '_wandb': {'runtime': 2702}, 'final_val_bpb': 6.613768109472057, 'final_val_loss': 11.167070413356948, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 5997603, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1229965686798096, 'val_bpb': 1.3054807356838496, 'val_loss': 2.2042495378366533}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_tensor_symmetric_percentile_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_symmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'symmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_symmetric_percentile_seed123,finished,2026-05-07T18:09:33Z,o4e62sii
"{'_runtime': 2700, '_step': 5000, '_timestamp': 1778182826.490675, '_wandb': {'runtime': 2700}, 'final_val_bpb': 6.165208256166802, 'final_val_loss': 10.409695890459638, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6230985, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1292643547058105, 'val_bpb': 1.3069556614806337, 'val_loss': 2.2067398882623928}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_asymmetric_uncalibrated_seed1337,finished,2026-05-07T18:55:25Z,mhsrfyl4
"{'_runtime': 2702, '_step': 5000, '_timestamp': 1778185578.3946009, '_wandb': {'runtime': 2702}, 'final_val_bpb': 6.186364907525208, 'final_val_loss': 10.445418010062198, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6189236, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.130460739135742, 'val_bpb': 1.307615294771758, 'val_loss': 2.20785365144354}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_asymmetric_uncalibrated_seed42,finished,2026-05-07T19:41:15Z,c7mrxw0q
"{'_runtime': 2702, '_step': 5000, '_timestamp': 1778188333.649111, '_wandb': {'runtime': 2702}, 'final_val_bpb': 8.393619268334163, 'final_val_loss': 14.17227454016064, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6152490, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1262686252593994, 'val_bpb': 1.3055581236037943, 'val_loss': 2.204380204097832}","{'seed': 123, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [123], 'run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated_seed123', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_asymmetric_uncalibrated', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'uncalibrated', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_asymmetric_uncalibrated_seed123,finished,2026-05-07T20:27:10Z,a4opy9qc
"{'_runtime': 2702, '_step': 5000, '_timestamp': 1778191084.224481, '_wandb': {'runtime': 2702}, 'final_val_bpb': 6.728589228826888, 'final_val_loss': 11.360941063726363, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6282287, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.12676739692688, 'val_bpb': 1.306470706368435, 'val_loss': 2.205921061869389}","{'seed': 1337, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [1337], 'run_id': 'quant_design_4_per_tensor_asymmetric_percentile_seed1337', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_asymmetric_percentile_seed1337,finished,2026-05-07T21:13:01Z,jag5wj5k
"{'_runtime': 2698, '_step': 5000, '_timestamp': 1778193831.081922, '_wandb': {'runtime': 2698}, 'final_val_bpb': 7.223976770678771, 'final_val_loss': 12.197382177202504, 'lr_scale': 0.0013333333333333333, 'quant_baseline_bytes': 67191072, 'quant_compression_ratio': 3.938450717104291, 'quant_file_bytes': 6222763, 'quant_int8_payload_bytes': 17060280, 'quant_num_float_tensors': 92, 'quant_param_count': 17059912, 'tokens_seen': 655360000, 'train_loss': 2.1313631534576416, 'val_bpb': 1.3076493623451704, 'val_loss': 2.2079111731142147}","{'seed': 42, 'beta1': 0.9, 'beta2': 0.95, 'seeds': [42], 'run_id': 'quant_design_4_per_tensor_asymmetric_percentile_seed42', 'head_lr': 0.008, 'adam_eps': 1e-08, 'embed_lr': 0.6, 'mlp_mult': 2, 'data_path': './data/datasets/fineweb10B_sp1024', 'matrix_lr': 0.04, 'model_dim': 512, 'num_heads': 8, 'rope_base': 10000, 'scalar_lr': 0.04, 'val_files': './data/datasets/fineweb10B_sp1024/fineweb_val_*.bin', 'iterations': 5000, 'num_layers': 9, 'vocab_size': 1024, 'base_run_id': 'quant_design_4_per_tensor_asymmetric_percentile', 'train_files': './data/datasets/fineweb10B_sp1024/fineweb_train_*.bin', 'num_kv_heads': 4, 'qk_gain_init': 1.5, 'warmup_steps': 20, 'logit_softcap': 30, 'muon_momentum': 0.95, 'tied_embed_lr': 0.05, 'train_seq_len': 1024, 'grad_clip_norm': 0, 'quant_symmetry': 'asymmetric', 'tie_embeddings': True, 'tokenizer_path': './data/tokenizers/fineweb_1024_bpe.model', 'val_batch_size': 524288, 'val_loss_every': 500, 'warmdown_iters': 750, 'train_log_every': 200, 'matrix_quant_bits': 4, 'quant_calibration': 'percentile', 'quant_granularity': 'per_tensor', 'muon_backend_steps': 5, 'train_batch_tokens': 131072, 'tied_embed_init_std': 0.005, 'max_wallclock_seconds': 0, 'muon_momentum_warmup_start': 0.85, 'muon_momentum_warmup_steps': 500}",quant_design_4_per_tensor_asymmetric_percentile_seed42,finished,2026-05-07T21:58:52Z,u71izizr
